Id,SalePrice
1461,119138.19512512386
1462,156617.75928796674
1463,181451.60180438266
1464,188690.63762694903
1465,188011.37498022863
1466,177778.2260385417
1467,176088.7738680615
1468,170737.4967714538
1469,180718.24725528577
1470,124850.47945437407
1471,201962.12106878054
1472,94431.65837019947
1473,97202.60682187212
1474,151961.77709003014
1475,127118.85002617928
1476,383009.18667860026
1477,251125.1953601027
1478,301124.7940291096
1479,262973.5060133572
1480,496235.0630809911
1481,312047.26510771876
1482,205176.40216102853
1483,176200.0010987927
1484,170252.20836222774
1485,176237.69865916576
1486,196824.41399212385
1487,326806.2189720016
1488,222958.49878619466
1489,206967.31322424
1490,211874.90709337528
1491,189296.0234285134
1492,92044.25226029671
1493,181568.75477190618
1494,298346.7207279377
1495,289893.1269779037
1496,237070.26255581027
1497,186688.41182431663
1498,159661.47421246735
1499,155428.95143049193
1500,157056.55539593156
1501,177057.68360971037
1502,156760.57180869227
1503,285361.2031881738
1504,234625.83945375148
1505,220646.0851137464
1506,186802.653387428
1507,239856.50629110643
1508,195755.9271199801
1509,165027.4611199966
1510,150128.59618943854
1511,152218.83742399953
1512,166136.36978343953
1513,146189.14307579893
1514,153662.9121419874
1515,186415.81590577023
1516,153338.07601289861
1517,154465.84462969494
1518,132043.7473474906
1519,226728.7735173764
1520,138223.94632189407
1521,141498.83426993297
1522,167057.55975262195
1523,116061.46902055288
1524,124949.00794772396
1525,121926.79232831032
1526,117200.78375503267
1527,105728.95742708168
1528,131379.0631315082
1529,143494.58394708883
1530,166152.78111972517
1531,113768.7895056059
1532,102088.87335140414
1533,144000.70280816962
1534,118315.47226466917
1535,147848.13548910044
1536,113129.56811807143
1537,67900.70703940543
1538,154711.77699095893
1539,192531.46765115127
1540,101047.92184303586
1541,142234.12047910527
1542,134887.57856549454
1543,206433.97276724482
1544,77618.15269340054
1545,101151.34565470373
1546,128771.62830251626
1547,134026.8745373357
1548,133184.91227195214
1549,113078.52415764931
1550,139022.38121854374
1551,116638.12213006684
1552,137326.5771898089
1553,143314.38949096022
1554,113870.40060933928
1555,164743.4374642191
1556,88638.92035666032
1557,103160.87756978924
1558,92187.69949688946
1559,80582.49418666482
1560,141351.8876017627
1561,136207.19470808405
1562,128860.35245171822
1563,126905.70176408152
1564,158207.2967406466
1565,149294.4712789121
1566,226785.2847045814
1567,76233.75432536258
1568,226291.47719419166
1569,138364.184849914
1570,132275.2877713234
1571,122539.93195396433
1572,144966.9270553779
1573,237556.9931201681
1574,112602.70480783432
1575,216805.8435977353
1576,227525.0226882479
1577,199525.58242033486
1578,150132.50892181916
1579,144256.2902678223
1580,189721.79954269357
1581,144731.3369137566
1582,129945.92953926821
1583,323396.1271097556
1584,228928.43906744494
1585,140916.42084474373
1586,70014.30758331883
1587,101621.78201484508
1588,150514.8889674109
1589,97407.82336797123
1590,130786.52334184664
1591,99891.80363281984
1592,117354.54199909324
1593,124450.74576074642
1594,122221.73888197125
1595,115923.0571584105
1596,234625.15303062025
1597,171928.43018963316
1598,198783.79062104019
1599,178310.88999404095
1600,174459.11019441223
1601,75648.42211163227
1602,113193.83111415459
1603,82700.33089954534
1604,276559.87685747806
1605,251430.65319825234
1606,170156.07379373506
1607,160789.56367891756
1608,213079.46178972165
1609,191092.33180782705
1610,164439.12502501142
1611,143192.1330534693
1612,166464.23688421416
1613,165066.6446507865
1614,118825.13212739653
1615,84161.79424360672
1616,74930.01479790529
1617,87125.48927105295
1618,127590.89676046424
1619,135755.30489476564
1620,155767.7339506643
1621,139972.9702914191
1622,149567.16474714482
1623,281178.1166475392
1624,211406.79279962514
1625,120822.9407544974
1626,165427.21593465356
1627,186903.36172574604
1628,275117.1940224047
1629,179525.5647698076
1630,343038.0446000827
1631,212348.70937326
1632,241495.2837257948
1633,168672.11125699792
1634,185245.60690549188
1635,179419.82646509417
1636,160222.64366905784
1637,189047.9907241337
1638,193854.0220974029
1639,183723.20030176
1640,249916.07598531258
1641,184441.38929039362
1642,228228.77785615856
1643,224352.60015932677
1644,228002.92689836625
1645,196082.24809806838
1646,162097.5662558024
1647,158813.74766774074
1648,138321.5301886689
1649,140195.56369735565
1650,115256.15914122168
1651,120519.10769520013
1652,95604.21185404684
1653,97556.53854591532
1654,150431.2041476878
1655,153383.95428257925
1656,146979.5813468492
1657,151240.21513481127
1658,146947.67177806224
1659,133854.89219930986
1660,153961.68161540027
1661,458648.4026088384
1662,389016.069671043
1663,372753.122787523
1664,464864.52902421914
1665,317391.3113508607
1666,313150.93275285134
1667,381154.0363194073
1668,334431.2644915076
1669,305239.80553250085
1670,341075.56708308315
1671,256460.39035906902
1672,458144.22824188747
1673,297130.00801497913
1674,253625.68531774206
1675,187655.53502188443
1676,191671.26984118004
1677,222058.8734395153
1678,462563.40312718175
1679,370735.8410921508
1680,336703.59808680543
1681,260264.31178230737
1682,298506.38498568337
1683,181135.17564482547
1684,170794.729785927
1685,172050.75828393528
1686,167373.2762289681
1687,169109.55407134144
1688,190741.75354021435
1689,191782.45665043194
1690,188284.14078761183
1691,178979.95928421852
1692,269972.4564574372
1693,168331.58727622367
1694,185465.2829196976
1695,169384.81974143765
1696,271920.14784026897
1697,172338.14547105492
1698,350747.0216616767
1699,323533.80602530774
1700,245316.4660499309
1701,263406.5901790241
1702,254071.97287235592
1703,249124.13603005017
1704,282593.0559770259
1705,230666.09835524406
1706,446826.75644045434
1707,224993.38672694218
1708,211396.0122148215
1709,278984.6160528502
1710,223657.96355500902
1711,268295.6531829002
1712,253717.3301581587
1713,268081.46948390367
1714,220524.32436561256
1715,206939.963854791
1716,183878.85272837832
1717,171016.6701401192
1718,129554.62104568716
1719,199668.7107601687
1720,240547.4051620878
1721,169296.71107494473
1722,124317.6772989296
1723,156376.33850428578
1724,210897.84432144646
1725,233043.40258280735
1726,188275.02172367272
1727,160714.77239225493
1728,181540.76612883297
1729,168012.17282570835
1730,157862.64589828847
1731,122708.28072493896
1732,132341.36439680395
1733,120567.59845854284
1734,126077.96636579148
1735,130505.49968790117
1736,118394.0081827397
1737,323926.9006334081
1738,217668.60042579693
1739,251013.11301683253
1740,203931.4301779456
1741,182459.8754137491
1742,173608.64167636682
1743,174654.10739418445
1744,305694.54439989396
1745,215500.66494260577
1746,214866.97404853808
1747,215745.94814149034
1748,224012.03014396972
1749,159921.01846498097
1750,134453.55735814365
1751,231750.38727604158
1752,120106.84138801695
1753,142347.09492899472
1754,198176.40329009958
1755,169403.91767722814
1756,126473.95046877018
1757,122373.89142842175
1758,148931.33661210467
1759,160463.0663100618
1760,163111.78136836007
1761,142291.7822724363
1762,175916.72993695072
1763,172273.1958751176
1764,116194.67611781307
1765,161784.95283862416
1766,172215.90828267176
1767,198982.04027369
1768,144200.80124271638
1769,171244.09390809177
1770,144066.8815509984
1771,126102.30570830159
1772,136211.26519428927
1773,137831.80368457251
1774,129006.23795157122
1775,136692.32612353563
1776,124983.49505696048
1777,119812.00719217907
1778,135141.02092575066
1779,120974.52500589483
1780,175457.10375142368
1781,130343.51109298789
1782,94556.54359732263
1783,138510.84790990164
1784,102237.57725146612
1785,117324.46900325951
1786,142318.44323298152
1787,165509.26159228093
1788,58909.53780977557
1789,92765.58829838004
1790,80412.95752957596
1791,172976.68586000268
1792,156390.05126875592
1793,134350.63787241525
1794,147122.08869658966
1795,135527.12065047587
1796,126236.31309077294
1797,116861.96869243708
1798,125394.61351854475
1799,115357.67586970305
1800,127077.60702388945
1801,128958.86814666305
1802,137397.26576653926
1803,148614.7420751554
1804,143150.33554159585
1805,137172.12228693493
1806,116634.03659912922
1807,132660.49556884493
1808,121706.55286728185
1809,118915.84546374119
1810,146816.93018744432
1811,96879.08187991462
1812,99612.64205792228
1813,125428.5191223538
1814,99177.70828934225
1815,53295.641532518974
1816,99705.69719729979
1817,112104.04949899268
1818,140802.26396596595
1819,117510.48336083617
1820,66483.63807702725
1821,114145.74468584845
1822,147753.29511520974
1823,45204.098842846135
1824,130356.16758642261
1825,132760.60096922834
1826,102288.60264021721
1827,102076.0279572691
1828,135652.67890417264
1829,111775.56167054492
1830,142091.14312832704
1831,150691.54034800202
1832,93651.6538458354
1833,138831.37948477812
1834,119454.40309150545
1835,138522.74381732076
1836,126586.31302298084
1837,93271.67025968805
1838,126195.22456125334
1839,88939.53082406711
1840,165837.5206309653
1841,142649.38686763163
1842,85995.59695837894
1843,133923.0885566509
1844,137652.29201214682
1845,135420.3975804014
1846,153480.1631672026
1847,153362.8044101718
1848,58251.824369352325
1849,116560.99316711821
1850,120136.63468210668
1851,150953.87359174027
1852,122707.30818479572
1853,134793.52569455854
1854,174648.71224280843
1855,150004.725716106
1856,216231.97890140515
1857,154896.79008668452
1858,140659.8995049365
1859,119272.38230375112
1860,150438.29393089545
1861,119379.5751518041
1862,276932.38352228387
1863,269430.68899201567
1864,269819.90674512147
1865,330975.64690482494
1866,330220.4899838165
1867,234814.67377011455
1868,302714.3714885862
1869,201883.03152939552
1870,234346.49785162744
1871,249602.4938729531
1872,171051.73626982025
1873,231377.54646761957
1874,138402.56964035338
1875,202714.6508795137
1876,196669.7353753611
1877,211656.16644475292
1878,202350.8580967214
1879,130697.3907290075
1880,137747.8393455258
1881,235089.98553703915
1882,250725.04860495968
1883,193933.17909452037
1884,212721.9357349447
1885,248903.44359624703
1886,296345.42482892866
1887,205471.72217526217
1888,273876.5193353357
1889,164999.0741404232
1890,126038.13889612252
1891,140067.42912473835
1892,104963.91308251607
1893,131347.8964465076
1894,128696.20782760704
1895,138777.06214538723
1896,128181.27380198365
1897,119010.43613352769
1898,112310.18710103398
1899,144858.80844801883
1900,148525.14225494498
1901,169179.28078644635
1902,136818.48687816286
1903,216490.19915884407
1904,139301.94287596268
1905,190119.8361279972
1906,157497.85654320137
1907,207343.549768262
1908,111768.05715553915
1909,134999.35589724808
1910,122121.84605017389
1911,209129.8498977131
1912,279800.59270095994
1913,140167.30166368897
1914,53335.609690205856
1915,342091.4009022588
1916,67865.69459688976
1917,255692.98886033427
1918,137796.2384394084
1919,166646.5967550688
1920,144708.4116939361
1921,408514.6495984602
1922,328298.3880211305
1923,211758.51305126795
1924,224060.32447528734
1925,207651.35466028476
1926,388328.09901522973
1927,135886.02535474897
1928,157403.01250481931
1929,124646.4932761344
1930,131024.56502143317
1931,141809.40060503787
1932,142418.06907269874
1933,177823.9238174684
1934,181699.21287443367
1935,174941.46847398186
1936,189481.7325176569
1937,181240.382091836
1938,167919.29283627326
1939,244214.29000658105
1940,186423.08912350342
1941,174390.78711019183
1942,188554.04496235668
1943,198032.24233456253
1944,333715.3185777101
1945,383431.81056854915
1946,146668.2710339151
1947,322153.7914860336
1948,161133.44632260525
1949,242307.60377145145
1950,183674.93757923573
1951,254502.37447221248
1952,212749.37699747866
1953,172309.47096913643
1954,191311.13243354208
1955,136922.4383141974
1956,277343.0490110721
1957,158854.42614488388
1958,317632.0145708311
1959,140185.16151929242
1960,115214.19484462783
1961,120340.06175809373
1962,92887.82368108518
1963,100966.17845659488
1964,111872.17191698276
1965,149070.27674556163
1966,149435.54704904926
1967,290514.63458382915
1968,401337.2484121444
1969,382238.4128726112
1970,427252.19679990935
1971,441778.85236675054
1972,371144.1455105775
1973,264968.38514152373
1974,325633.90006960294
1975,478652.0842556418
1976,276058.7978048935
1977,362755.892913579
1978,355470.9127708613
1979,333872.90942158253
1980,196816.69352908668
1981,348659.62661099463
1982,228393.74487686262
1983,210115.57999549457
1984,165409.5108824938
1985,219507.93110693354
1986,211579.4013334462
1987,177110.5363024064
1988,177844.33672864342
1989,189954.42259704004
1990,218277.5868881015
1991,238787.00065687817
1992,212363.7944245803
1993,169441.400115735
1994,231202.95318760723
1995,184282.61397963416
1996,250767.6867780111
1997,309948.7358383336
1998,343560.6505763754
1999,256614.20918983134
2000,308308.2845818339
2001,266940.1287905735
2002,238648.2701501068
2003,252589.2699533921
2004,271955.1734650795
2005,223577.77607175603
2006,222989.7049015148
2007,242955.73000285952
2008,220305.03311581752
2009,194236.83970452202
2010,188628.93290174665
2011,134403.95775338556
2012,179762.5469180097
2013,182865.31922509393
2014,187769.16191561142
2015,198685.0341258237
2016,195501.8880485322
2017,201153.2161644157
2018,121639.66705927947
2019,132100.7095894393
2020,114405.20159992737
2021,111850.00377380644
2022,178406.91001334818
2023,141691.39201241866
2024,238684.70599863603
2025,344385.59882171405
2026,176820.94676283942
2027,154880.7315771379
2028,150130.11827458593
2029,172471.388329233
2030,271052.0778102479
2031,232974.3274826356
2032,256815.306306636
2033,266687.29921028216
2034,165164.62919811258
2035,211932.0526010083
2036,183546.9103325914
2037,189031.31411374593
2038,281666.14859472687
2039,211738.65011569537
2040,315539.6240755418
2041,283285.8150650572
2042,203476.53749949552
2043,172864.9815993854
2044,159306.23651859458
2045,213433.45878934002
2046,136733.09370497742
2047,147689.37167218668
2048,138472.0465814546
2049,137020.6872114212
2050,173620.5192278873
2051,109951.78918266567
2052,129386.90228191046
2053,144870.6510860515
2054,84246.8854993083
2055,158017.33350123788
2056,139256.36383040118
2057,121814.12089201799
2058,216821.25404387608
2059,132866.67957936547
2060,163431.84605006842
2061,169076.63687400788
2062,133966.94225976503
2063,113728.96693660918
2064,142884.7621418644
2065,114850.60445762087
2066,166208.57513179677
2067,117174.01327082225
2068,134307.76419579456
2069,80671.1449205606
2070,112516.49422374739
2071,97183.30230686865
2072,126645.02604053119
2073,138272.4164419186
2074,184679.8679902769
2075,140084.07619677624
2076,119583.04175189724
2077,150152.54115744488
2078,128790.12381581732
2079,137329.19832405003
2080,119044.34047228759
2081,126348.88073027108
2082,128850.84822977662
2083,142512.7162052957
2084,111014.45172043034
2085,130495.1672051154
2086,113977.43263624908
2087,122059.37934272013
2088,95899.66410607425
2089,82373.52971163248
2090,128501.30440915319
2091,119567.11813593058
2092,124410.32972695223
2093,117876.3259356901
2094,117261.79426811871
2095,147462.64358346633
2096,79625.42781102209
2097,93696.71207901834
2098,146814.32110620211
2099,58438.3649785896
2100,88027.74667070956
2101,117843.90237232948
2102,129184.88899670453
2103,105021.6871688596
2104,127686.60104962562
2105,119400.88215530083
2106,71968.88133043866
2107,215249.60941957092
2108,111899.19126407955
2109,112081.1291173082
2110,127993.2110157172
2111,140726.3599264203
2112,137835.25539651336
2113,120281.45085065627
2114,111327.077603946
2115,151745.83789441737
2116,117611.87926601742
2117,145440.0798677961
2118,123756.70048633598
2119,107019.93341526754
2120,110359.8959346604
2121,91841.44341628383
2122,107723.97160907918
2123,85263.77225909893
2124,163236.55956833606
2125,125540.42171239693
2126,150598.71713686344
2127,145615.75669589316
2128,123600.77628279035
2129,99502.45308458708
2130,138611.68058740092
2131,150210.72655729915
2132,118526.07602409215
2133,121011.33810580336
2134,124687.78367149801
2135,100359.05984836852
2136,79689.56437858882
2137,111069.18372295598
2138,133963.0950354957
2139,152108.71411636707
2140,139280.9536957587
2141,143891.36158367776
2142,133716.68536292325
