Id,SalePrice
1461,124194.90791568949
1462,157829.92173655314
1463,183377.17558823593
1464,191898.20511220873
1465,186714.7396695135
1466,176596.57184367924
1467,179896.84398607817
1468,165368.69898194383
1469,178292.99556246772
1470,128001.86056604868
1471,203017.38928102597
1472,93805.82022444146
1473,98722.97928126335
1474,147287.59756505268
1475,115775.60880644678
1476,356475.39932375634
1477,249072.1154970181
1478,295278.76690060913
1479,275295.5360974405
1480,511609.7755388462
1481,310168.52946766815
1482,204250.22190993692
1483,174777.19030093282
1484,169832.07038795875
1485,182885.36154997427
1486,196547.6242686999
1487,332801.2075438878
1488,233255.04965862154
1489,206188.58447528663
1490,227857.29194580048
1491,190648.43721599656
1492,97508.22401841411
1493,176321.54127081737
1494,296307.9261698093
1495,281552.2909760431
1496,242411.40393939702
1497,182211.63726555707
1498,161944.895915664
1499,161163.23570131647
1500,158860.29952902158
1501,175192.80942759407
1502,153949.80836067503
1503,281129.73101593344
1504,238060.8414274989
1505,227502.23211802344
1506,180606.91601594962
1507,253250.40821608488
1508,196936.5946130575
1509,156007.70266063057
1510,147226.44227619696
1511,152599.57012985897
1512,172989.72593327393
1513,141025.5350539283
1514,162897.8577507704
1515,190421.63209351932
1516,148678.38692376876
1517,159771.6091313392
1518,134481.64374750835
1519,231036.44575489336
1520,137254.40761410096
1521,135890.74804066002
1522,168131.21032020732
1523,112162.97538198916
1524,123476.76318962124
1525,125094.55172179558
1526,115909.5585978264
1527,108875.31298229967
1528,129871.4561363756
1529,145104.83208486025
1530,169721.6735066064
1531,112559.7643614839
1532,95793.53768460633
1533,149826.98906721736
1534,118375.15615530367
1535,151668.11799969914
1536,109656.40408425721
1537,66219.8036454791
1538,145803.05161071304
1539,189360.79704389456
1540,97878.14076833542
1541,140720.42145297676
1542,135120.98274936483
1543,204744.82509535013
1544,79222.38234633581
1545,106655.88623959459
1546,134193.36576042202
1547,134206.01979092334
1548,134641.88513219237
1549,114933.70234679729
1550,141710.3919972326
1551,111297.65306080059
1552,143549.09080795193
1553,147342.46173024882
1554,109254.52622178206
1555,169104.65346399462
1556,84465.05450672956
1557,106558.88684381786
1558,97004.75392801964
1559,80506.24397047958
1560,136931.28537511354
1561,145755.9432999062
1562,129549.04528805237
1563,120212.13837421723
1564,157580.0118866347
1565,146478.45030988645
1566,246983.06715321032
1567,76825.84526711093
1568,235389.30307075646
1569,144099.38475862687
1570,139336.69311708355
1571,120345.44466065943
1572,144938.33762157484
1573,237817.6176615303
1574,112106.54130497882
1575,221254.28262100488
1576,247629.50286635154
1577,193268.12199045002
1578,144535.92892508235
1579,143603.89137466054
1580,191629.15224305
1581,151438.90603895212
1582,126117.7644711457
1583,325731.37853404135
1584,230137.6449965879
1585,141369.59646904425
1586,70209.35337957004
1587,97610.93966790667
1588,145199.64500385983
1589,96000.82439370778
1590,129666.83057712801
1591,94850.32303608918
1592,117716.66322755566
1593,126507.92171109174
1594,123173.84274338416
1595,108355.93020168121
1596,236793.70194405795
1597,184735.0079538614
1598,195597.10752427694
1599,168323.48730253454
1600,168239.4992249203
1601,66620.66578786493
1602,119675.40161961941
1603,77312.0861383235
1604,263355.4563732362
1605,241996.41624215714
1606,165698.18934969118
1607,161267.01459565
1608,214548.70363284354
1609,186488.79275516066
1610,152020.97235700415
1611,138826.87208825102
1612,171550.22924395325
1613,173233.4642134698
1614,119695.36519057433
1615,83408.90775460833
1616,69487.90638033125
1617,85465.55392220823
1618,123368.43039330041
1619,141205.11078146118
1620,159214.60882348748
1621,137147.00789568305
1622,138176.49918352652
1623,270080.1714305924
1624,223735.74031339082
1625,120678.44817367329
1626,164473.11164690612
1627,188648.5331183464
1628,275977.66254656477
1629,175886.7767083833
1630,340906.8499819864
1631,209425.12556131883
1632,233490.05131633813
1633,169379.56731665946
1634,185069.42792408454
1635,179394.89959998528
1636,160538.61285564522
1637,194020.00852005402
1638,192470.8387648008
1639,182219.85366958153
1640,252231.39297165337
1641,174081.67030552166
1642,230290.77982095204
1643,219454.47966782463
1644,232293.88290973895
1645,207546.7311856569
1646,162284.42327809607
1647,156877.84750925974
1648,133595.28343206045
1649,139126.48321833982
1650,113828.01963196672
1651,118536.69296854359
1652,96888.64075754725
1653,96808.29171894741
1654,149332.46027431745
1655,143519.66884607665
1656,144826.6981870984
1657,150152.63949765713
1658,146132.51462024366
1659,121494.79412758342
1660,162953.03312671866
1661,484497.01373829163
1662,380952.65653013584
1663,394305.5214279141
1664,461399.9307621273
1665,312619.83963173936
1666,316042.40559253556
1667,371075.67159535456
1668,336341.07558541186
1669,288252.93354122585
1670,351928.7912159681
1671,267856.4817494572
1672,463276.7504991582
1673,297332.6292529638
1674,246187.58298223122
1675,192103.42904748948
1676,194359.01099644933
1677,217373.23590094678
1678,467676.10733885644
1679,404415.0522369341
1680,342084.0264688295
1681,247863.2456847182
1682,314171.5664839899
1683,181497.01603728195
1684,174441.61440808853
1685,172593.6276903631
1686,170306.9507607516
1687,169633.16434415666
1688,192221.22701942176
1689,196529.7580143022
1690,194485.40195017078
1691,184727.49530627378
1692,264489.4126631951
1693,169742.4391782728
1694,179027.39718712546
1695,163209.39035960313
1696,276955.51054719265
1697,164957.76084741502
1698,361771.4048695079
1699,331754.535876799
1700,250579.30902678243
1701,267324.00035394786
1702,254479.02552009065
1703,254683.43538256027
1704,281213.55911846895
1705,230098.98799717537
1706,420405.8761245943
1707,218394.36048395283
1708,214664.23020064074
1709,277064.02438573184
1710,222382.90417214172
1711,267220.45979634736
