Id,SalePrice
1461,111594.04823783989
1462,150686.46435737988
1463,169671.89740813262
1464,184228.14334403517
1465,189722.78592535158
1466,182628.86444980564
1467,176185.227654046
1468,176037.54183812285
1469,180548.1102712002
1470,127106.39935274931
1471,200488.24777806312
1472,91934.14681972764
1473,96794.33651768674
1474,154947.7785950233
1475,123321.78728597189
1476,404525.3521163784
1477,251024.82415876313
1478,319602.5754654971
1479,279190.15526272246
1480,500867.09130080836
1481,317994.4126767658
1482,207851.62495795824
1483,182628.86444980564
1484,169184.6756016533
1485,178499.00842325154
1486,195329.278140457
1487,327087.75769951456
1488,192959.61020526304
1489,203177.19171419155
1490,209063.8218222254
1491,189722.78592535158
1492,91675.8889648027
1493,175458.8097546896
1494,319602.5754654971
1495,307214.45338047383
1496,226768.06940438677
1497,192147.1838452969
1498,159716.62638585683
1499,152728.42483499757
1500,166166.70997917827
1501,172803.56773631807
1502,169003.98001354458
1503,271633.4901536999
1504,239221.7388141749
1505,209930.8375151849
1506,179045.17459550104
1507,228961.16069205958
1508,192327.61628798113
1509,160216.51385613604
1510,149995.5517671399
1511,150074.15137909382
1512,164472.65530619814
1513,152663.1664318597
1514,137386.2298254695
1515,184401.13958933897
1516,160045.3965450008
1517,147272.10212883068
1518,136362.33976851526
1519,220568.29144891253
1520,136180.23444295555
1521,139367.8553305463
1522,164493.58304409633
1523,120209.06777429365
1524,123254.70701453068
1525,124045.49820636201
1526,120380.3166841564
1527,108280.19469386007
1528,127345.63990250368
1529,139773.8680327744
1530,161972.6610958004
1531,133335.14487370572
1532,106083.07704804605
1533,134333.84513309432
1534,118556.77589379047
1535,139354.86052015066
1536,108203.72527413905
1537,64028.84762030849
1538,135003.49639310426
1539,192417.06487004596
1540,110135.86920866469
1541,135650.34093824073
1542,135650.34093824073
1543,173229.05447701353
1544,79992.54366740692
1545,102841.39746328736
1546,135946.50315528986
1547,129882.03088227405
1548,124680.4564226007
1549,113688.62077635873
1550,137462.34103218056
1551,116474.4225895796
1552,139432.80053874667
1553,124113.00885534182
1554,124383.36895291404
1555,169141.3582250379
1556,104411.47869191074
1557,100607.29475705305
1558,97936.90009913857
1559,71045.83494600006
1560,143394.0873317306
1561,131604.22498563852
1562,131544.58588471616
1563,129891.515214918
1564,159586.9029854792
1565,149732.99598159653
1566,233346.1080753804
1567,78831.46179342396
1568,220007.84646734057
1569,136390.080789086
1570,135367.9599813894
1571,122219.28313905033
1572,139241.67504088767
1573,223560.59739178457
1574,108261.05023766175
1575,212396.3814175964
1576,222225.70567999207
1577,196869.09768284048
1578,150647.88316176998
1579,142204.44324875742
1580,191845.13064633074
1581,142030.08959957445
1582,131697.74717626604
1583,316711.2392186441
1584,235467.84601876242
1585,139582.61359129442
1586,72164.46010953034
1587,107967.34419535409
1588,143211.42378343106
1589,95336.56020128829
1590,129610.93662608396
1591,102062.10579259641
1592,118677.11475310154
1593,122814.74858786889
1594,116265.47348128143
1595,119870.98861859104
1596,227763.33558987992
1597,159823.98411468448
1598,194942.82840601628
1599,184162.46598638894
1600,180480.7535415204
1601,90520.35672147498
1602,110742.55200143665
1603,88338.26104495302
1604,279171.961668873
1605,269144.90119943116
1606,172953.3849134704
1607,153408.22098736683
1608,214309.6292343747
1609,187563.83927030844
1610,166166.70997917827
1611,146926.081238137
1612,166166.70997917827
1613,160155.11426759823
1614,111594.04823783989
1615,84982.76700852529
1616,82108.44009555328
1617,84357.9835803666
1618,127138.16179996544
1619,133913.84272801733
1620,150647.88316176998
1621,141976.2016284804
1622,146926.081238137
1623,286411.72365623864
1624,209765.7915983064
1625,120380.3166841564
1626,172803.56773631807
1627,186522.2744407887
1628,274871.6952709502
1629,180111.02428179784
1630,325017.42146788136
1631,208036.70742676844
1632,239273.6812126281
1633,175824.56421997203
1634,189722.78592535158
1635,182650.24586142506
1636,169418.7556046145
1637,175642.66342748926
1638,195012.4321010185
1639,180089.9401150263
1640,243884.50313279746
1641,184228.14334403517
1642,238874.81867280652
1643,230490.7257100116
1644,225531.13655628872
1645,189722.78592535158
1646,164537.44984139482
1647,166166.70997917827
1648,137373.75299134225
1649,139367.8553305463
1650,116520.03569574803
1651,120350.24251060627
1652,95171.06443684876
1653,96679.29342595421
1654,152942.5545861974
1655,150647.88316176998
1656,145802.10128633742
1657,152728.42483499757
1658,152898.4118945831
1659,134147.4816043447
1660,149732.99598159653
1661,471697.80714239366
1662,384661.5736436528
1663,360234.7577416168
1664,471442.23693195963
1665,334021.4343227163
1666,300414.7807082125
1667,394945.91394065274
1668,338849.4402419295
1669,323126.92124410596
1670,344210.75191026484
1671,256730.6846222556
1672,446307.8785608529
1673,297332.4952144848
1674,250322.6114808685
1675,194807.52731035842
1676,195333.23553468412
1677,220007.84646734057
1678,471428.5017883551
1679,342572.3476974642
1680,322308.43163766287
1681,275856.976086733
1682,300414.7807082125
1683,185267.5120719762
1684,173649.93987039058
1685,175824.56421997203
1686,162015.85562310636
1687,169799.12013866077
1688,191845.13064633074
1689,186782.9016026786
1690,185224.8341562536
1691,182628.86444980564
1692,279835.26487778197
1693,172818.54354157223
1694,186117.11779709844
1695,173695.86479150105
1696,261565.44571615316
1697,169652.03526022864
1698,327246.06743698096
1699,334348.8704594727
1700,249729.2389299728
1701,260760.29417929274
1702,239742.64401115882
1703,240342.4051037572
1704,276766.0545901071
1705,239296.81639841298
1706,427269.6494408183
1707,230490.7257100116
1708,203856.91833715487
1709,279190.15526272246
1710,216147.4743018534
1711,274734.2568857452
1712,251258.1578771071
1713,263016.2849998416
1714,212396.3814175964
1715,208877.82557258953
1716,173670.27007341982
1717,169440.7814264337
1718,127900.4710504487
1719,203713.1766809499
1720,236438.0540791289
1721,166293.66926784397
1722,124298.74106924933
1723,159940.61127812738
1724,197220.3729164002
1725,228526.30711347493
1726,188966.9940196296
1727,164516.5165225661
1728,188966.9940196296
1729,169184.6756016533
1730,154987.4609943284
1731,123254.70701453068
1732,135622.75037573732
1733,122568.87964190764
1734,129923.97362551639
1735,135401.7868826399
1736,120209.06777429365
1737,321848.861607499
1738,220007.84646734057
1739,256375.76933563408
