Id,SalePrice
1461,123077.22
1462,156492.19
1463,188350.78
1464,195445.05
1465,181266.98
1466,168749.36
1467,176218.03
1468,167908.17
1469,177495.16
1470,122599.25
1471,194309.88
1472,95559.516
1473,95129.24
1474,150370.34
1475,121038.555
1476,385522.38
1477,258864.44
1478,283233.22
1479,273714.38
1480,507592.84
1481,314939.53
1482,205949.8
1483,176467.11
1484,168285.22
1485,171195.72
1486,197027.17
1487,348387.7
1488,230889.98
1489,208281.31
1490,228137.12
1491,189574.58
1492,90523.766
1493,181462.44
1494,305601.97
1495,280125.2
1496,241581.0
1497,180674.16
1498,163018.5
1499,153669.34
1500,148941.4
1501,180304.42
1502,139879.95
1503,290067.75
1504,240582.25
1505,228677.34
1506,188181.47
1507,244943.47
1508,192516.81
1509,168095.31
1510,148060.38
1511,152585.33
1512,172588.95
1513,134472.06
1514,152833.06
1515,203817.48
1516,147407.06
1517,161434.56
1518,131187.0
1519,226867.47
1520,137395.28
1521,141127.58
1522,176067.69
1523,118006.23
1524,125362.6
1525,121759.02
1526,113350.125
1527,102843.43
1528,134899.16
1529,144678.55
1530,169616.6
1531,108372.62
1532,96900.11
1533,141328.66
1534,120590.36
1535,153424.5
1536,105611.555
1537,58675.215
1538,158366.17
1539,191109.19
1540,94337.46
1541,149432.27
1542,138640.05
1543,216309.38
1544,71704.29
1545,105411.414
1546,130762.43
1547,126961.734
1548,135309.27
1549,111305.805
1550,140562.08
1551,114349.78
1552,133315.95
1553,148228.22
1554,108792.73
1555,165318.22
1556,79477.16
1557,110609.945
1558,89354.94
1559,76088.46
1560,131832.14
1561,131748.81
1562,129518.83
1563,122383.26
1564,158615.72
1565,143720.58
1566,240289.89
1567,73755.31
1568,226321.81
1569,137197.05
1570,130431.63
1571,119222.26
1572,150912.39
1573,254691.7
1574,107241.055
1575,224650.95
1576,227978.58
1577,196228.53
1578,144417.73
1579,148146.67
1580,191200.89
1581,146579.42
1582,129427.83
1583,323724.94
1584,226423.72
1585,141083.44
1586,68511.88
1587,102173.96
1588,155049.12
1589,99915.75
1590,132631.66
1591,96308.64
1592,113461.195
1593,129453.38
1594,122386.29
1595,106071.44
1596,239585.12
1597,183029.45
1598,203671.77
1599,170702.88
1600,176128.98
1601,67107.19
1602,115825.01
1603,73956.76
1604,269309.47
1605,251326.98
1606,169800.45
1607,162804.55
1608,209051.66
1609,195342.56
1610,165318.39
1611,135625.53
1612,167199.17
1613,165978.25
1614,120680.78
1615,82025.71
1616,68965.46
1617,86944.88
1618,129568.25
1619,139193.83
1620,147744.42
1621,144197.11
1622,142423.81
1623,282732.88
1624,212500.55
1625,114073.77
1626,157583.2
1627,188464.16
1628,278666.88
1629,185024.38
1630,367963.78
1631,213634.6
1632,233717.94
1633,166878.98
1634,188631.2
1635,177405.97
1636,157596.89
1637,195139.61
1638,191227.88
1639,181238.64
1640,263980.94
1641,174728.5
1642,221760.27
1643,229600.39
1644,235773.52
1645,189833.47
1646,161520.8
1647,148815.61
1648,133104.81
1649,144280.34
1650,114733.75
1651,119921.97
1652,96353.29
1653,98436.78
1654,147943.78
1655,145127.25
1656,144087.69
1657,148825.27
1658,142773.86
1659,126971.91
1660,157768.62
1661,469595.66
1662,416995.5
1663,400966.3
1664,491990.8
1665,309168.34
1666,331474.28
1667,393154.66
1668,334023.4
1669,296316.53
1670,360228.12
1671,253454.03
1672,455077.38
1673,306038.6
1674,248594.44
1675,188531.75
1676,191781.62
1677,223823.56
1678,447295.84
1679,397028.78
1680,351811.62
1681,241212.42
1682,312501.75
1683,174773.67
1684,173571.73
1685,170666.73
1686,167498.89
1687,168012.45
1688,194501.22
1689,194953.22
1690,189017.66
1691,178322.45
1692,282641.22
1693,167214.33
1694,180909.16
1695,171286.52
1696,290601.6
1697,174582.42
1698,367871.5
1699,323146.28
1700,248537.3
1701,263669.44
1702,247866.48
1703,249370.89
1704,272997.72
1705,227634.67
1706,448629.6
1707,224993.58
1708,208284.7
1709,274660.16
1710,221797.9
1711,262537.06
1712,258731.4
1713,274120.6
1714,218282.4
1715,209700.4
1716,187306.11
1717,174065.56
1718,127916.766
1719,196920.48
1720,243263.61
1721,170576.44
1722,116329.805
1723,154982.16
1724,210191.34
1725,236366.3
1726,186350.03
1727,153899.75
1728,176667.16
1729,168611.98
1730,153347.27
1731,115665.836
1732,132319.47
1733,110595.7
1734,117034.19
1735,130829.29
1736,116539.336
1737,318407.4
1738,217416.69
1739,272745.8
1740,209125.42
1741,189524.88
1742,177313.62
1743,176957.52
1744,294515.16
1745,209206.42
1746,192582.19
1747,226178.97
1748,233002.67
1749,154122.12
1750,130749.21
1751,226413.78
1752,118347.266
1753,141625.22
1754,194275.42
1755,172584.02
1756,126919.125
1757,124348.82
1758,149928.73
1759,161475.22
1760,161453.66
1761,138241.45
1762,174748.67
1763,174269.2
1764,111929.375
1765,169914.48
1766,176514.4
1767,210374.84
1768,152244.33
1769,174771.84
1770,146338.48
1771,120080.47
1772,133292.81
1773,126768.27
1774,136392.89
1775,140004.47
1776,128006.7
1777,118575.81
1778,140138.6
1779,117951.99
1780,177125.84
1781,132409.48
1782,91558.44
1783,143945.67
1784,102989.57
1785,117108.766
1786,143753.2
1787,166442.2
1788,52451.156
1789,98123.17
1790,76205.96
1791,179537.94
1792,157083.4
1793,133720.36
1794,153357.94
1795,136394.33
1796,125424.31
1797,110489.65
1798,125336.19
1799,111688.49
1800,128894.836
1801,131770.42
1802,133009.39
1803,146701.92
1804,144058.98
1805,139244.28
1806,115509.74
1807,126989.34
1808,119610.61
1809,120143.47
1810,148789.22
1811,98449.836
1812,95847.29
1813,124235.15
1814,95236.99
1815,53927.395
1816,98385.63
1817,119616.08
1818,148611.66
1819,124707.01
1820,55626.27
1821,111093.28
1822,157314.73
1823,44216.95
1824,131409.12
1825,132021.62
1826,102189.266
1827,98230.0
1828,134772.5
1829,104355.16
1830,152538.92
1831,146614.52
1832,83563.016
1833,142052.81
1834,118012.87
1835,127360.836
1836,132321.5
1837,86874.84
1838,118924.85
1839,89198.96
1840,167957.02
1841,144855.12
1842,77292.88
1843,131482.08
1844,138896.0
1845,134112.58
1846,151800.11
1847,160448.27
1848,55316.1
1849,112874.3
1850,113746.46
1851,158666.86
1852,128535.91
1853,137617.95
1854,173543.77
1855,142398.42
1856,217863.55
1857,164881.77
1858,140870.61
1859,120629.695
1860,150216.84
1861,120883.98
1862,284002.47
1863,271078.7
1864,271486.4
1865,322717.6
1866,341759.06
1867,233571.55
1868,309784.3
1869,210040.86
1870,228556.78
1871,250917.45
1872,167551.78
1873,235098.6
1874,139342.72
1875,199527.33
1876,196842.19
1877,211530.42
1878,198782.23
1879,130277.11
1880,136418.52
1881,239980.05
1882,252603.66
1883,191859.55
1884,208722.75
1885,246885.3
1886,303641.3
1887,210210.19
1888,269709.16
1889,155401.3
1890,122582.65
1891,144344.2
1892,97823.336
1893,132672.78
1894,130113.58
1895,135827.47
1896,133056.7
1897,114828.875
1898,109796.8
1899,157804.28
1900,141794.7
1901,175518.64
